# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.802758381903169,2.75,0.0,0,3.0,0,180.0,0.0,0.0
 0.10015162859751973,1.8178039049692722,2.75,0.0,0.30045488579255913,2.999999999999999,0,180.0,0.0,0.0
 0.1419168603609873,1.832968974785249,2.75,0.0,0.4257505810829618,2.9999999999999996,0,180.0,0.0,0.0
 0.17415321178489512,1.8482523936656607,2.75,0.0,0.5224596353546853,3.000000000000001,0,180.0,0.0,0.0
 0.20148545360546874,1.8636529639250712,2.75,0.0,0.6044563608164062,3.000000000000001,0,180.0,0.0,0.0
 0.22570054788720026,1.8791694878780425,2.75,0.0,0.6771016436616007,3.0,0,180.0,0.0,0.0
 0.24771271792941627,1.8948007678391368,2.75,0.0,0.7431381537882488,3.0,0,180.0,0.0,0.0
 0.2680637041448021,1.910545606122917,2.75,0.0,0.8041911124344062,3.0000000000000013,0,180.0,0.0,1.4925896015319682e-12
 0.2871055823685499,1.9264028050439452,2.75,0.0,0.8613167471056496,3.0,0,180.00000000000003,0.0,-1.5810317114200939e-12
 0.3050822676083895,1.9423711669167845,2.75,0.0,0.9152468028251686,3.0,0,180.0,0.0,0.0
 0.32217087821302526,1.9584494940559969,2.75,0.0,0.9665126346390758,3.0,0,180.0,0.0,0.0
 0.3385047580886436,1.9746365887761457,2.75,0.0,1.0155142742659309,3.0000000000000036,0,180.0,0.0,0.0
 0.3541872117855412,1.9909312533917927,2.75,0.0,1.0625616353566236,3.0,0,180.0,0.0,0.0
 0.3693001564349629,2.007332290217501,2.75,0.0,1.1079004693048886,2.9999999999999925,0,180.0,0.0,1.945405384822532e-12
 0.38390981550763825,2.023838501567832,2.75,0.0,1.1517294465229146,2.999999999999996,0,180.00000000000003,0.0,-2.0070712015036404e-12
 0.39807060333076644,2.0404486897573495,2.75,0.0,1.1942118099922991,2.999999999999996,0,180.0,0.0,0.0
 0.41182785659176174,2.057161657100616,2.75,0.0,1.235483569775285,3.0,0,180.0,0.0,0.0
 0.4252198051275161,2.073976205912193,2.75,0.0,1.2756594153825482,3.000000000000004,0,180.0,0.0,0.0
 0.4382790257385319,2.090891138506644,2.75,0.0,1.3148370772155955,2.9999999999999956,0,180.0,0.0,-2.228365482897212e-12
 0.45103353555684567,2.1079052571985315,2.75,0.0,1.3531006066705369,3.0000000000000044,0,179.99999999999997,0.0,2.278459023202402e-12
 0.4635076284156485,2.1250173643024173,2.75,0.0,1.3905228852469453,2.999999999999991,0,180.0,0.0,0.0
 0.4757225243281324,2.1422262621328647,2.75,0.0,1.427167572984397,2.9999999999999956,0,180.0,0.0,0.0
 0.48769688065523276,2.1595307530044354,2.75,0.0,1.463090641965698,2.9999999999999956,0,180.0,0.0,0.0
 0.49944719929706516,2.1769296392316924,2.75,0.0,1.498341597891195,2.999999999999981,0,180.0,0.0,2.462682565027481e-12
 0.510988154608976,2.194421723129199,2.75,0.0,1.5329644638269273,3.0,0,180.00000000000003,0.0,-2.50528402488054e-12
 0.5223328600987095,2.212005807011516,2.75,0.0,1.5669985802961277,2.9999999999999805,0,180.0,0.0,-2.5466963105853587e-12
 0.533493087296695,2.2296806931932074,2.75,0.0,1.6004792618900843,3.0000000000000098,0,179.99999999999997,0.0,0.0
 0.5444794468638015,2.2474451839888356,2.75,0.0,1.6334383405914037,3.0,0,179.99999999999997,0.0,5.252534818236242e-12
 0.555301539591955,2.265298081712962,2.75,0.0,1.6659046187758644,2.99999999999999,0,180.00000000000003,0.0,-2.664566003146328e-12
 0.5659680831854872,2.2832381886801505,2.75,0.0,1.6979042495564607,2.99999999999999,0,180.0,0.0,0.0
 0.576487019398121,2.301264307204963,2.75,0.0,1.7294610581943621,3.0000000000000107,0,180.0,0.0,0.0
 0.5868656051140348,2.3193752396019622,2.75,0.0,1.7605968153421039,3.0000000000000107,0,180.0,0.0,0.0
 0.5971104902124017,2.3375697881857107,2.75,0.0,1.7913314706372043,2.9999999999999893,0,180.0,0.0,0.0
 0.6072277844804763,2.3558467552707705,2.75,0.0,1.8216833534414283,3.000000000000011,0,180.0,0.0,0.0
 0.6172231153959025,2.374204943171704,2.75,0.0,1.8516693461877067,3.0,0,180.0,0.0,0.0
 0.627101678252103,2.392643154203075,2.75,0.0,1.8813050347563083,3.000000000000011,0,180.0,0.0,0.0
 0.6368682798278233,2.411160190679445,2.75,0.0,1.9106048394834696,3.0000000000000115,0,180.0,0.0,0.0
 0.6465273765857137,2.4297548549153767,2.75,0.0,1.9395821297571407,3.0000000000000115,0,180.0,0.0,0.0
 0.6560831082122978,2.448425949225433,2.75,0.0,1.9682493246368928,2.9999999999999885,0,180.0,0.0,0.0
 0.6655393271730866,2.467172275924176,2.75,0.0,1.9966179815192595,3.0000000000000115,0,180.0,0.0,0.0
 0.6748996248445638,2.4859926373261683,2.75,0.0,2.024698874533691,3.000000000000012,0,180.0,0.0,0.0
 0.6841673546936713,2.5048858357459727,2.75,0.0,2.052502064081014,3.000000000000024,0,180.0,0.0,0.0
 0.6933456529009576,2.523850673498152,2.75,0.0,2.080036958702873,3.0,0,180.0,0.0,0.0
 0.7024374567623314,2.5428859528972674,2.75,0.0,2.1073123702869943,3.000000000000012,0,180.0,0.0,0.0
 0.7114455211538049,2.5619904762578827,2.75,0.0,2.1343365634614146,2.9999999999999876,0,180.0,0.0,0.0
