# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7521182222777207,6.0232209448774405,2.60983488,-30.399502298550228,1.3555199264837512,-2.0074868127650163,-1.6327114646734948,-138.22441154810963,-127.03323133421462,219.27806722029536
 0.7564902730885751,6.028287620590741,2.60679593984,-30.954898040610427,1.3471753168103895,-1.9086259593883994,-1.653000636145776,-137.26571669651656,-127.83180876083709,221.77739222257347
 0.7608467074685565,6.033276399109642,2.60373740032,-31.511788927151354,1.3392948829317222,-1.8089183013703218,-1.6725104335018253,-136.2995580403355,-128.59607717289333,224.2983943746947
 0.7651867737264135,6.038188392501188,2.6006597068799997,-32.069904422582205,1.3318809273570278,-1.7082586150090695,-1.6911824184469326,-135.3260881472184,-129.32441275035276,226.84305315843844
 0.7695097071123758,6.043024712832426,2.59756330496,-32.62896524408066,1.324935993000063,-1.6065328185525316,-1.7089582707139503,-134.34546073934618,-130.015201895897,229.41342919874143
 0.7738147300294792,6.047786472170402,2.5944486399999995,-33.188683667814324,1.318462887535319,-1.5036169584665804,-1.7257800148764073,-133.3578306691543,-130.66684493380998,232.011669583095
 0.7781010522479324,6.052474782582163,2.5913161574399997,-33.74876386846929,1.3124647096703517,-1.399376332265564,-1.7415902526857001,-132.36335389487988,-131.2777598286184,234.64001381688354
 0.7823678711193605,6.057090756134753,2.58816630272,-34.30890229150484,1.3069448786744446,-1.2936642407929406,-1.7563323962632382,-131.36218745593385,-131.8463856664948,237.30080048946795
 0.7866143717875101,6.061635504895219,2.58499952128,-34.868788056330736,1.3019071663582424,-1.1863208580153752,-1.7699509029941607,-130.35448944810287,-132.3711860694692,239.99647472344347
 0.7908397273919519,6.066110140930608,2.58181625856,-35.428103389255966,1.2973557327634941,-1.0771717272657053,-1.782391507612277,-129.3404189985839,-132.8506523510464,242.7295965308626
 0.7950430992605231,6.070515776307966,2.5786169599999997,-35.986524084069686,1.2932951653209124,-0.9660262212208212,-1.7936014509669609,-128.32013624085644,-133.28330644756025,245.50285017049305
 0.7992236370862477,6.074853523094336,2.5754020710399996,-36.54371998821136,1.289730522316793,-0.8526756969365706,-1.8035297021968018,-127.2938022893955,-133.66770353877678,248.31905460867168
 0.8033804790845092,6.079124493356768,2.5721720371199996,-37.099355512092515,1.2866673805223479,-0.7368915623269302,-1.8121271739025695,-126.26157921422958,-134.00243441740258,251.1811752660103
 0.8075127521252027,6.083329799162308,2.5689273036799993,-37.65309015922285,1.284111888585757,-0.6184228175207876,-1.81934692529843,-125.22363001534814,-134.28612739167238,254.0923371838888
 0.8116195718347279,6.087470552577999,2.56566831616,-38.20457907391078,1.282070825498459,-0.49699359398807996,-1.825144354980705,-124.18011859696202,-134.51744986813975,257.05583977573224
 0.8157000426626079,6.091547865670889,2.56239552,-38.75347360393853,1.2805516659844425,-0.37230005509088965,-1.8294773782359708,-123.13120974162095,-134.6951094598635,260.07517341343197
 0.8197532579064664,6.095562850508023,2.5591093606399995,-39.29942187487443,1.2795626529245103,-0.24400704142981935,-1.8323065891029378,-122.07706908419249,-134.8178546171512,263.1540380257084
