# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 5.521761202466486,2.002222266443264,4.38130207283695,-170.3110306593304,0.6719599059396985,-2.999999999999874,0.4012596774147345,180.0,15.429061220899522,0.0
 5.528811824928561,1.9976271120708076,4.380508537373376,-170.2022461737176,0.6508080385534727,-3.0000000000000155,0.44158783638100757,180.0,16.445586402900634,0.0
 5.535879564495781,1.9931698673081644,4.379729502345642,-170.08601305199167,0.6296048198518132,-2.999999999999906,0.4877019568936016,180.0,17.571603845277913,0.0
 5.5429641430428465,1.9888518027097115,4.3789651209475515,-169.9615256443519,0.6083510842106171,-3.000000000000047,0.5406871009556686,180.0,18.82346547721658,0.0
 5.550065250709512,1.9846741888298247,4.378215546372907,-169.82785818933843,0.587047761210622,-2.9999999999998592,0.6018829006458081,180.0,20.22070258102053,0.0
 5.55718254033289,1.9806382962228808,4.377480931815511,-169.6839415926811,0.565695892340489,-2.9999999999999534,0.6729561634377331,180.0,21.786798151303845,0.0
 5.564315620668755,1.9767453954432566,4.376761430469166,-169.5285346112066,0.5442966513328926,-2.9999999999999534,0.7559981454889801,180.0,23.55018729487863,0.0
 5.571464048082633,1.9729967570453277,4.376057195527676,-169.36018780674593,0.5228513690912601,-2.9999999999999845,0.8536563457899624,180.0,25.545566131001493,0.0
 5.578627316291758,1.9693936515834713,4.375368380184842,-169.1771980649956,0.5013615644638846,-2.999999999999907,0.9693152160599889,180.0,27.81562262871042,0.0
 5.585804843603038,1.9659373496120636,4.3746951376344665,-168.9775506738978,0.4798289825300453,-3.0000000000001004,1.107347199581516,180.0,30.41335242643062,0.0
 5.592995956904711,1.962629121685481,4.374037621070354,-168.7588448107156,0.45825564262502455,-3.0000000000000155,1.273466407159284,180.0,33.405196506806234,0.0
 5.6001998714082655,1.9594702383581002,4.373395983686305,-168.51819663110612,0.43664389911436263,-2.999999999999869,1.47523461075817,180.0,36.875351470002464,0.0
 5.607415664768919,1.9564619701842973,4.372770378676123,-168.25211171479714,0.41499651903240387,-2.9999999999999076,1.722797399711592,180.0,40.93178047318577,0.0
 5.614642243687409,1.9536055877184488,4.372160959233613,-167.95631497293334,0.3933167822769341,-2.999999999999877,2.029975081166956,180.0,45.714735600139,0.0
 5.6218783003359745,1.9509023615149312,4.371567878552573,-167.62552055645656,0.37160861233123643,-3.0000000000001075,2.415912384993611,180.0,51.409063292865035,0.0
 5.629122254838276,1.9483535621281214,4.370991289826809,-167.25311564095705,0.34987674882433156,-2.9999999999998543,2.907629855676242,180.0,58.262335137046854,0.0
 5.636372178380444,1.9459604601123952,4.370431346250123,-166.83071816582532,0.32812697819782694,-3.0000000000001226,3.544069543539798,180.0,66.61216906084279,0.0
 5.6436256890446295,1.9437243260221295,4.369888201016317,-166.347546087178,0.3063664462052719,-2.9999999999999543,4.38269201047204,180.0,76.92845003023027,0.0
 5.650879808672631,1.9416464304117005,4.369362007319195,-165.78949790786194,0.2846040873212672,-3.0000000000000844,5.510577413856181,180.0,89.88045118804253,0.0
 5.658130763254876,1.9397280438354847,4.368852918352557,-165.13777883846578,0.2628512235745319,-2.9999999999999463,7.063783990485075,180.0,106.44702058904748,0.0
 5.665373700386563,1.9379704368478587,4.368361087310209,-164.36678976048395,0.24112241217947197,-2.9999999999999885,9.262508678909228,180.0,128.10419479746997,0.0
 5.6726022836917585,1.936374880003199,4.36788666738595,-163.4407779166454,0.21943666226388475,-3.0000000000000115,12.478009895126075,180.0,157.1582758412391,0.0
 5.679808104241927,1.9349426438558819,4.367429811773587,-162.30832358295962,0.19781920061337946,-3.000000000000112,17.36708514656789,180.0,197.36617758083386,0.0
 5.686979824005568,1.9336749989602837,4.366990673666919,-160.89286866652884,0.17630404132245642,-2.9999999999999343,25.159939922959694,180.0,255.15584000908942,0.0
 5.694101952021278,1.9325732158707813,4.3665694062597495,-159.0756161100281,0.15493765727532668,-3.0000000000000115,38.323697754519735,180.0,342.17931858747835,0.0
 5.701153231820198,1.9316385651417507,4.366166162745883,-156.6628139932638,0.1337838178785652,-2.999999999999949,62.22848716796699,180.0,481.01012125182103,0.0
 5.708105160406772,1.9308723173275686,4.36578109631912,-153.31886598090193,0.1129280321188431,-3.0000000000001057,109.74703761375955,180.0,718.5260726884248,0.0
 5.714923889406452,1.9302757429826114,4.365414360173265,-148.41943141203507,0.09247184511980205,-3.0000000000000795,215.08424080730026,180.0,1156.121824500093,0.0
 5.721592407140878,1.9298501126612555,4.365066107502118,-140.7098125221999,0.07246629191652458,-3.0000000000001688,474.4271567374467,180.0,1977.1817703290642,0.0
 5.7282463069198295,1.9295966969178775,4.3647364914994835,-127.55384317765979,0.05250459257967047,-2.999999999999802,1088.244971470316,180.0,3372.351803043606,0.0
 5.735105732908314,1.9295167663068538,4.364425665359164,-104.42144557754862,0.041071436437544885,-1.6667803051332222,1778.4492242547128,180.0,4668.024256445635,0.0
 5.74205065201204,1.9296115913825609,4.364133782274963,-72.00239474230574,0.04730968501155701,0.8982463986752254,1340.3590211971082,180.0,3998.852074488333,0.0
 5.748752176517438,1.9298824426993748,4.36386099544068,-45.20398957166115,0.06741425852775024,2.9999999999999525,607.5680666520492,180.0,2360.6397265486617,0.0
 5.755405123540916,1.9303305908116728,4.363607458050122,-29.498778529414874,0.0873730995981857,3.0000000000001377,265.4679822515731,180.0,1315.6145197342246,0.0
 5.762256357757675,1.9309573062738306,4.363373323297089,-20.485195315746747,0.10792680224846155,2.9999999999998135,129.64984776036127,180.0,793.2152053091405,0.0
 5.769299938248259,1.9317638596402251,4.363158744375383,-14.89812017079674,0.12905754372021286,2.9999999999999214,70.82691232454039,180.0,519.1269394097991,0.0
 5.776498134796506,1.9327515214652324,4.362963874478809,-11.161342427435184,0.1506521333649521,2.9999999999998264,42.31027815735564,180.0,362.6557125283006,0.0
 5.783817610634355,1.9339215623032295,4.362788866801168,-8.506892702126382,0.17261056087849835,2.999999999999909,27.083597082554604,180.0,266.3496158096196,0.0
 5.791233400305199,1.9352752527085924,4.362633874536263,-6.531699972372079,0.19485792989103048,2.999999999999929,18.297120215840366,180.0,203.34126563901407,0.0
